file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\58CTT.wav,0 days,0 days 00:01:07,33.016262,0.08745306,30.697006,32.90757,34.954845,4.257839,178.28963,227.77725,31.170847,27.337292,0.010302511,2.3545802,0.0010339657,0.0010339657,0.0061995457,0.0051655797,0.5076358,0.5047086,0.4726195,0.39153212,0.0014568196,2.9325576,4.482376,2.9323,3.9185722,2.8333263,5.110424,3.0035655,-0.0605564,-174.13242,0.022657184,1.5187063,1.0379235,0.91324633,8.84604,0.33504084,11.800504,1.016115,23.53686,0.59176195,682.45734,0.40364388,1288.6897,0.18286116,-189.08676,-0.22882454,1733.0217,0.18448004,1024.922,0.3914129,-188.93584,-0.22029747,2817.8179,0.11964703,930.21497,0.34942,-188.88255,-0.2211109,-18.191832,-0.66135156,27.791103,0.49352062,0.03172204,0.92285043,0.0030776358,5.8988533,0.012181862,0.6902155,31.62689,0.40801102,15.622764,1.0658937,31.931845,0.86615324,-10.38232,-2.2473905,-12.103154,22.5491,0.09422597,0.06825994,0.0036088647,0.49261084,0.46310133,0.14612903,0.09724188,1.8675756,2.533918,-60.804623
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\75CTT.wav,0 days,0 days 00:00:31,37.559284,0.27746996,30.66038,32.053543,42.90379,12.24341,406.9154,357.0644,117.5412,43.902977,0.026983246,1.2286706,0.004099293,0.015285797,0.04592573,0.041826434,0.63242155,0.47984472,0.5824596,0.48943046,0.0024669557,2.008178,14.101609,1.1737558,0.02995376,712.97363,9.13688,3.0347009,-2.6358538,-7.4556055,0.0279298,1.458882,2.4021165,0.6238028,2.2264302,2.3680952,-2.339257,-4.6921363,-3.2560232,-4.3720407,851.2096,0.3482165,990.62964,0.29875523,-196.1456,-0.1456545,1868.636,0.16972512,907.9593,0.4905701,-194.86629,-0.16244914,2857.8215,0.10956562,962.1955,0.45811418,-194.33533,-0.1717161,7.858042,1.688621,2.408692,6.759145,0.06579892,0.40115514,0.020162893,0.6606016,0.018703127,0.9026216,15.3592415,1.805705,-22.749952,-1.176005,22.322702,1.5608639,-17.562374,-0.9976091,-5.7060604,16.700146,0.05672094,0.03492499,0.0023249108,1.839303,0.5817712,0.044999998,0.024776781,1.6527777,2.1238716,-61.694553
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\81CTT.wav,0 days,0 days 00:00:34,32.892197,0.3074321,27.595007,29.622234,31.73888,4.143873,805.29,1053.6906,-255.46098,301.6726,0.014883971,1.3543663,0.0010339657,0.0067433757,0.022664774,0.021630809,0.35903254,0.2962453,0.30148944,0.22753954,0.0020523877,1.8444648,11.226541,1.8026695,13.732947,1.1437604,11.448442,1.5520798,3.9037879,4.730928,0.016562859,1.0843121,1.5256104,0.67554575,6.392264,0.42642564,2.0319333,6.740399,19.536678,1.1803467,725.3714,0.35845718,1120.6082,0.33311418,-192.981,-0.18973766,1744.4738,0.1914645,1012.5987,0.40119353,-192.51347,-0.18619096,2834.911,0.09990483,841.456,0.33053216,-192.15794,-0.19091952,-6.555019,-2.8610227,17.034073,1.2791109,0.06332977,0.49329892,0.00704485,3.9782526,0.012755083,0.5369521,26.77064,1.1028318,4.3067293,4.007205,18.102083,1.3335799,-18.004633,-1.6499729,-15.572924,25.485727,0.046437018,0.043354023,0.002268708,1.7652252,0.6482027,0.05909091,0.024846638,1.2330769,2.1016655,-62.913185
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\82CTT.wav,0 days,0 days 00:00:34,32.45631,0.08833357,29.956184,32.11725,34.862476,4.906292,114.14926,47.04291,318.37506,392.20795,0.013765637,1.2695247,0.0010339657,0.006941646,0.0231031,0.022069134,0.2675207,0.20713,0.24971722,0.18647414,0.001557058,1.7028883,12.313988,1.4802394,11.307726,1.5692555,4.4035563,4.081677,-0.469626,-28.43198,0.03256521,0.63668954,1.6024575,0.6387239,1.8843775,3.4521482,11.681009,1.1678419,26.836773,0.68186724,691.8029,0.29463252,1357.8567,0.09446055,-198.65793,-0.09930444,1643.3019,0.11397454,1209.1798,0.2559359,-198.41525,-0.104377404,2836.3079,0.13110033,1012.8814,0.3506488,-198.75046,-0.08984365,0.90703803,14.911954,35.81191,0.2942727,0.05382348,0.62305355,0.037369125,0.7341025,0.013355642,0.41861707,37.642136,0.20506229,-15.44357,-1.3857462,-33.766438,-0.60414195,0.6067709,37.605972,-14.304135,26.06618,0.05803039,0.038537238,0.0021493617,1.6769639,0.17683466,0.053333335,0.020548047,4.18125,6.004739,-66.13082
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\87CTT.wav,0 days,0 days 00:00:30,38.56054,0.44917998,22.383163,23.994415,57.976124,35.59296,488.3278,0.0,-7.923126,0.0,0.012110397,1.3127422,0.0010339657,0.00495862,0.022425845,0.02139188,0.30161858,0.22471893,0.24139209,0.15233739,0.0014066196,1.7123051,7.538205,2.7564263,9.3702,1.6911912,7.536282,2.559856,3.4430883,4.2860446,0.029330129,0.25353754,1.7989348,0.20293242,0.51186866,4.3891897,-14.038819,-1.0089126,-2.8047998,-8.966892,713.7523,0.10699139,759.195,0.6699074,-200.63914,-0.037354518,1682.2587,0.20095171,792.5132,0.461771,-200.38931,-0.046288546,2750.2288,0.07268297,702.04407,0.11360413,-200.24336,-0.055329118,5.9889154,4.8463783,-2.2312005,-11.337666,0.034735143,0.45198694,0.011939147,2.2946675,0.017112836,0.35760915,-7.864928,-5.9147315,17.76911,0.22710326,51.36634,0.37924403,-19.72905,-0.5317348,-11.140495,21.95434,0.052319717,0.047940083,0.002359337,1.6005335,0.066800274,0.049999997,0.0,9.9366665,6.04436,-66.91362
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\93CTT.wav,0 days,0 days 00:00:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010706434,0.93614024,0.0010339657,0.008251713,0.017998556,0.01696459,0.18344115,0.12098876,0.16621302,0.1336639,0.00093097903,1.2603142,10.479165,1.6743504,9.72372,1.6647613,3.0568564,6.1160016,1.655994,7.4647846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.117128,24.568834,0.041480973,0.04021538,0.0012820555,2.3233302,0.0,0.0,0.0,30.929998,0.0,-71.09665
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\98CTT.wav,0 days,0 days 00:01:17.399000,33.20011,0.13932444,29.896551,32.473373,36.189003,6.292452,297.64102,415.77155,53.266685,68.33688,0.024878351,1.6751236,0.0010339657,0.0054442734,0.042970605,0.04193664,0.74127424,0.5548895,0.5737985,0.50315845,0.0042500943,2.1768754,10.849415,2.008299,7.5986385,2.5525799,6.0092077,3.2297368,-4.9247737,-3.5457597,0.023016542,1.2553958,1.3149242,0.8077781,6.1890974,0.6706294,3.3531215,3.4579782,23.554726,0.7704244,652.7097,0.30306637,1373.8606,0.17938088,-178.7988,-0.3336497,1687.9011,0.13594039,1083.1119,0.3488002,-178.87079,-0.32060853,2810.9136,0.09059018,916.5627,0.43484333,-179.75383,-0.304649,-10.639277,-1.2640628,25.517353,0.57525426,0.06825341,0.33248878,-0.01006386,-2.7733653,0.019004459,0.836833,37.028214,0.4108638,-6.5160074,-4.373244,2.8630512,10.1973715,-21.416946,-0.9790745,-11.552109,22.077852,0.0673683,0.045023,0.004234841,1.1760145,1.1379801,0.09170455,0.0745322,0.6646535,1.3717566,-56.638325
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\100CTT.wav,0 days,0 days 00:00:51.019000,35.654,0.15897462,33.293594,34.283688,35.940933,2.6473389,-18.829721,21.546204,60.64803,0.0,0.010945592,1.349491,0.0010339657,0.005880349,0.017197179,0.016163213,0.24109855,0.26272434,0.20683315,0.21520367,0.0012600248,1.9661751,8.819082,1.9141251,11.531151,1.3673495,7.130959,2.5610156,2.6288877,5.401143,0.039238486,0.9190091,1.7900734,0.8661056,3.2868938,1.2273097,2.0417314,4.4225426,14.025789,1.5790887,500.8208,0.35264328,1293.498,0.2539311,-199.90327,-0.062148187,1619.5018,0.11584448,912.56903,0.36288285,-199.86488,-0.062015306,2596.2083,0.06578085,1168.5695,0.302237,-199.88345,-0.060792323,-4.651902,-2.6695752,12.733972,1.1218898,0.0541028,0.55091864,0.002144081,9.77818,0.01464009,0.46795455,22.173338,0.9392949,0.16492866,175.9824,22.590916,1.1750021,-4.2766547,-5.002643,-13.232294,23.553322,0.05135573,0.04158277,0.0017724854,0.9607843,0.11780876,0.03,0.018257419,5.053,6.3559875,-67.989624
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\12CTT.wav,0 days,0 days 00:00:35.676000,30.456982,0.12895688,28.418945,30.105742,32.19651,3.777565,531.85504,1068.366,44.255642,59.48106,0.016070578,1.9891942,0.0010339657,0.0010339657,0.024702333,0.023668367,0.5135487,0.49412078,0.4447944,0.2897732,0.0017747949,2.3493779,9.134372,2.0576239,5.921223,2.6047425,4.2323723,3.5463333,2.6295156,4.953001,0.014178767,1.1389349,0.91525185,1.0081681,7.9590254,0.33645958,6.801145,1.3333416,22.57419,0.58688205,512.6445,0.38103437,1312.0098,0.18644294,-185.79765,-0.27223203,1523.5299,0.17337653,976.4725,0.29803044,-185.61723,-0.26806736,2587.8958,0.12729335,955.0315,0.28429848,-186.36916,-0.2540569,-10.3168335,-0.93122447,21.090862,0.5049945,0.045978684,0.54464865,-0.00043024248,-31.177618,0.011984391,0.61835796,39.67233,0.40306863,-4.1097026,-4.434391,12.422903,1.9909196,6.7337146,2.626517,-14.387934,25.551357,0.08066283,0.057713017,0.0026258824,0.7571509,0.39314798,0.19857143,0.1315217,2.0293748,2.8233852,-59.340538
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\17CTT.wav,0 days,0 days 00:00:51.385000,31.22812,0.049298327,30.11015,31.352318,32.40811,2.2979622,321.4039,0.0,108.15266,102.11698,0.005486562,2.192776,0.0010339657,0.0010339657,0.006822971,0.005789005,0.1849465,0.16234879,0.25371775,0.25523543,0.0004991463,3.418959,3.904976,2.8956904,4.6406894,2.5290484,3.3693383,3.583467,-0.16769361,-57.172733,0.016916838,0.5009533,0.9262882,0.33845252,1.8399886,2.0841098,1.9400208,1.7901919,15.92752,0.4799014,863.8159,0.38277662,1371.278,0.082058154,-200.6232,-0.038342416,1667.0784,0.11509716,1267.0367,0.24576087,-200.64766,-0.036340747,2843.1208,0.06868798,738.5145,0.42920846,-200.66481,-0.0338774,-0.44602466,-12.016001,16.1382,0.3865509,0.07937813,0.1421901,0.011721324,1.7308395,0.02219624,0.4709159,23.681683,0.29814357,-29.753841,-0.7586056,0.18918249,118.87642,-41.408203,-0.11076845,-13.178032,22.460905,0.09285361,0.062174894,0.0018476357,0.40879893,0.019485582,0.049999997,0.0,17.07,12.246521,-71.70222
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\21CTT.wav,0 days,0 days 00:00:31.042000,24.112137,0.41787645,19.781054,21.525826,23.330631,3.5495777,346.50003,486.35718,174.85963,238.15918,0.04625021,1.4947009,0.0010339657,0.0044715735,0.090901345,0.089867376,1.0080129,0.774851,0.9136162,0.50474685,0.012473936,1.572172,12.519663,1.9560062,8.559349,1.7919333,8.225571,2.354425,7.5731735,2.2818954,0.017792366,1.0024652,1.1559656,0.72032344,2.7038066,1.1412238,-2.9758463,-3.0594022,32.714504,0.9509991,581.5452,0.43999198,1270.9072,0.21484374,-149.11522,-0.5672768,1671.8016,0.17139497,1027.2264,0.35031024,-150.62933,-0.5285053,2791.3313,0.111955926,1023.0093,0.27374837,-153.01208,-0.4968277,-17.058348,-1.2236383,30.160334,0.7097796,0.013481284,2.6161683,-0.0028543305,-8.08258,0.031506184,0.59038085,32.88682,0.86483747,20.096783,0.8505534,18.971666,1.2052269,17.106596,1.2043114,-9.889202,23.010057,0.07568788,0.057830155,0.016059833,1.3857558,1.2265978,0.21736841,0.21105851,0.626,0.7840889,-47.334446
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\29CTT.wav,0 days,0 days 00:00:25.872000,46.885548,0.2885307,33.357628,46.885548,60.413467,27.05584,6.76396,0.0,0.0,0.0,0.0152189005,1.1141682,0.0010339657,0.00889144,0.02837573,0.027341764,0.28500313,0.17351761,0.24428426,0.15097149,0.0014108778,1.4593732,11.508694,1.8638248,9.6106,1.7449183,7.0676312,3.0979433,1.7462993,7.6279325,0.019569404,0.44764158,1.8714999,0.10232884,-1.839717,-0.651849,-10.484639,-0.3095548,12.924398,2.0623481,479.10315,0.2526077,1018.71875,0.4274331,-200.8427,-0.02094885,1233.5945,0.028725838,1844.2383,0.45680138,-200.84262,-0.020958357,2458.1655,0.02253724,906.6359,0.08174792,-200.6981,-0.028813265,13.269648,1.7160906,5.8346615,5.740332,0.057502806,0.6747085,0.00055715814,76.507576,0.011462139,0.03419591,-4.083561,-12.854433,12.504201,0.08612538,3.8752975,7.473766,-36.016365,-0.22431685,-10.939365,22.749529,0.059215747,0.04028589,0.0021972496,2.0494974,0.0,0.0,0.0,8.58,7.467543,-67.01565
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\4CTT.wav,0 days,0 days 00:00:39.529000,33.666798,0.17594811,31.431807,33.21014,34.581657,3.1498508,242.88661,234.51706,143.3979,147.24818,0.08142378,1.8458581,0.0010339657,0.0022104352,0.13521564,0.13418168,3.0023363,2.1458728,3.1586237,2.1874988,0.024437014,2.0439556,11.990745,1.6390595,5.045069,3.643817,6.003085,3.741715,0.5684687,28.457403,0.026530644,1.2336379,1.4763291,0.6884382,5.1512036,0.78409564,4.999751,2.7873485,17.15556,1.0885019,672.63153,0.383198,1281.1995,0.24522766,-161.62428,-0.46162403,1701.3643,0.14307842,1002.569,0.40647754,-159.902,-0.46088055,2812.5984,0.1045492,912.55115,0.4381519,-160.52167,-0.45025638,-8.015221,-1.9311001,20.336592,0.8376006,0.021453913,1.7855104,4.4741777e-05,666.22516,0.070573814,1.0381389,26.106024,0.77124834,3.475733,7.314559,15.979853,2.154127,-4.4880753,-5.4650974,-14.30444,28.045889,0.067994066,0.052402556,0.031169435,1.3667426,1.7486062,0.1184058,0.09628795,0.42657143,0.6766238,-42.121204
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\54CTT.wav,0 days,0 days 00:00:36,32.08279,0.07066279,29.95791,31.633726,34.862816,4.9049053,156.96017,111.37769,36.13179,48.347607,0.018920321,1.2718465,0.0010339657,0.010195484,0.031154012,0.030120047,0.37161446,0.2961176,0.36691514,0.25730518,0.0018688818,1.5269926,13.099161,1.4469042,7.056129,2.4699905,2.9234567,6.2884507,-0.6843875,-24.201933,0.016012369,0.944311,1.3419281,0.8745253,6.2198396,0.5169029,9.767652,0.75256336,21.387539,0.7728534,665.77637,0.30667916,1468.051,0.13280392,-195.31029,-0.16212209,1691.0562,0.14101683,1141.6152,0.23679525,-195.1693,-0.16175286,2751.5962,0.11735644,986.7961,0.3772275,-195.38051,-0.15537748,-8.900166,-1.1725863,20.95709,0.5063526,0.08857383,0.27938208,0.0039341296,4.524037,0.011024008,0.46478432,32.119186,0.23890711,-13.547612,-1.6675942,-7.5700536,-2.4603481,-18.612827,-0.8652192,-10.909136,22.902647,0.05664405,0.036796764,0.002234719,1.9171994,0.38953814,0.065714285,0.03040542,2.3153334,1.9645283,-64.65185
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\56CTT.wav,0 days,0 days 00:00:33,38.54515,0.09531967,35.640835,38.1534,41.196968,5.5561333,459.6438,329.4444,83.31177,92.25225,0.023546536,1.3700892,0.0010339657,0.009206052,0.042369213,0.041335247,0.60256976,0.47743052,0.45349097,0.3093058,0.0029140525,1.900847,10.909308,1.7092308,3.2180393,5.9544735,2.7653646,8.818635,-5.501097,-3.7589734,0.016240824,1.1253651,1.1264377,0.82115054,6.2000523,0.5843876,-0.8307875,-17.018124,13.068976,1.0845838,778.0961,0.3265918,1337.69,0.22074983,-192.36691,-0.20008773,1722.1017,0.16711621,1126.4146,0.36269113,-189.08391,-0.23215233,2804.2495,0.11308015,945.1099,0.38944048,-189.64842,-0.22066577,-2.4227796,-2.0675042,18.849707,0.6786519,0.0801843,0.22628218,0.0063940138,2.7752025,0.016501637,0.4784693,26.825016,0.4590343,-28.783344,-0.6559013,-13.257946,-2.3311467,-29.188253,-0.8624666,-9.177106,21.985487,0.060702402,0.03842097,0.0030409805,2.061231,0.667881,0.07363636,0.04280457,1.1374073,0.6882807,-61.299435
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\63CTT.wav,0 days,0 days 00:02:10,36.459793,0.22496296,32.22155,34.395016,36.167355,3.9458046,277.56842,276.2788,125.768486,102.79271,0.022354007,1.1247638,0.0038745755,0.0132344095,0.038344856,0.034470282,0.4766981,0.37320504,0.40399423,0.28686285,0.0026140555,1.4248244,14.174655,1.3962058,10.105386,1.9262054,5.5927153,4.3437085,-5.6951857,-3.5572922,0.029714946,1.2721487,1.4416943,0.6823646,3.8265464,1.1721272,-6.281333,-2.933597,3.467878,6.2812796,692.00354,0.3517362,1276.1771,0.2627603,-195.04211,-0.15976222,1645.94,0.13966897,1039.5477,0.44202346,-194.35086,-0.16670209,2761.908,0.11047986,892.7409,0.46948388,-194.36913,-0.16401923,-1.8919266,-6.6291823,17.01149,1.013324,0.053173076,0.4722076,0.011072237,2.2223854,0.013133232,0.47520316,23.302105,1.1458032,-15.842509,-1.7535985,-0.40907717,-86.18029,-23.071703,-0.9340962,-11.558991,22.815893,0.047699846,0.025323454,0.0027010823,2.0924687,0.52331847,0.050588235,0.029797468,1.502289,3.0756564,-63.113544
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\6CTT.wav,0 days,0 days 00:00:22.025000,28.718325,0.18314868,25.855427,27.831736,30.424051,4.5686245,168.0038,277.4191,65.32902,68.11581,0.08212383,1.5791243,0.0010339657,0.0103906905,0.14617871,0.14514475,1.9053724,1.5431612,2.3192081,2.0324316,0.023273887,1.6372414,15.659269,1.3505013,6.043313,2.530812,12.164945,1.6400579,7.039961,3.254141,0.019463602,0.9483456,1.3647114,0.8219462,6.0440173,0.5036339,10.067526,1.0312645,28.651583,0.61533725,670.2752,0.39974853,1240.3112,0.24013661,-134.47604,-0.6364003,1722.5817,0.18237735,997.42645,0.3153288,-134.39253,-0.61709976,2822.4197,0.12258768,887.43274,0.36866727,-136.8635,-0.5835511,-15.868823,-0.9092572,25.729155,0.6246253,-0.004934095,-7.4509373,0.0028094847,9.475128,0.050547875,0.9026219,34.624413,0.50656223,10.077695,1.9453965,26.864353,0.78254974,13.942023,2.25864,-13.239142,24.362392,0.08270142,0.064466074,0.029100228,1.4084507,1.6848817,0.21648648,0.1988238,0.38705882,0.621864,-41.23946
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\7CTT.wav,0 days,0 days 00:00:21.179000,34.261135,0.17215241,31.991398,33.72998,35.099804,3.108406,249.36194,208.50563,8.535239,94.96004,0.040974908,1.6215233,0.0010339657,0.0055464916,0.07129667,0.0702627,1.1375235,0.9170962,1.1189604,0.8964036,0.009141086,1.7758449,14.217198,1.5907362,1.7468191,10.301029,1.91461,11.080638,-1.3473122,-12.357473,0.021550708,1.3652041,1.3649296,0.62782574,5.8261137,0.71997803,0.28981885,38.277714,22.039768,1.0984051,657.464,0.3087842,1274.8677,0.17439301,-165.7022,-0.43829736,1690.9791,0.14239407,1026.4598,0.33623487,-164.90027,-0.43239695,2774.2693,0.123744436,1055.1849,0.4070562,-166.78978,-0.40376312,-8.651051,-1.8018374,25.512178,0.75350374,0.024144828,1.5138289,-0.004436351,-7.06756,0.02775887,0.8012902,38.225555,0.50599325,-4.9248686,-5.705286,0.2332266,127.57447,0.9116494,24.79448,-9.688655,22.589985,0.076335005,0.04535632,0.010892188,1.4650284,1.3737566,0.13068965,0.09899253,0.5374193,0.75649,-51.572502
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\86CTT.wav,0 days,0 days 00:00:47,59.21112,0.0,59.21112,59.21112,59.21112,0.0,0.0,0.0,0.0,0.0,0.009741012,1.1586529,0.0010339657,0.0061927866,0.015457161,0.014423195,0.19008717,0.1446731,0.17749563,0.13866907,0.0011035446,1.6887475,7.576858,2.5515835,13.208599,1.187665,9.257349,1.9592699,2.7635443,5.619537,0.0,0.0,1.6081266,0.0,3.3671887,0.0,-28.241428,0.0,-59.002182,0.0,1594.3365,0.0,1536.4998,0.0,-200.95721,-0.008420318,2668.7249,0.0,1039.7156,0.0,-200.95119,-0.009604497,3397.1504,0.0,1115.8082,0.0,-200.94464,-0.010894395,36.4412,0.0,-29.296307,0.0,0.0037927332,0.0,0.049876504,0.0,0.011669957,0.0,-57.165134,0.0,13.517226,0.0,43.096302,0.0,-43.780422,0.0,-12.166886,23.013706,0.04700517,0.04467806,0.0015849803,1.6386466,0.0,0.0,0.0,46.93,0.0,-70.62781
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\88CTT.wav,0 days,0 days 00:01:05,32.35738,0.08780231,30.70537,31.899754,33.56262,2.8572483,365.72495,839.6963,62.107075,78.7585,0.017714426,1.4139115,0.002083602,0.006916328,0.027550146,0.025466545,0.45779037,0.3571613,0.37694713,0.30590063,0.0022728147,1.6102592,11.289817,1.8930832,12.894111,1.2431198,9.923355,1.6261364,5.387351,2.8991795,0.013874817,0.92386436,1.1180571,0.8100572,8.088218,0.326852,16.364134,0.6636311,28.080175,0.49906364,587.5571,0.36453527,1402.9419,0.15719447,-188.56024,-0.23814084,1597.9354,0.11825121,985.68994,0.3788559,-188.11627,-0.23728797,2713.6506,0.107571825,950.29016,0.41476,-188.73013,-0.22453256,-10.78423,-0.9027605,23.494284,0.50959843,0.058382884,0.3710608,0.0070425067,2.2832558,0.010924463,0.5237242,38.50507,0.35295567,-3.9888186,-5.267296,15.911294,1.4044768,8.955981,1.7266973,-13.033114,23.913887,0.037013207,0.03829908,0.0020613163,1.4925374,0.78534037,0.07568627,0.041028686,1.0694642,1.3451905,-61.870865
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-16\89CTT.wav,0 days,0 days 00:00:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011145257,1.0131552,0.0010339657,0.008271296,0.017548762,0.016514797,0.1941538,0.1596047,0.1476182,0.13520421,0.00074963755,1.8118478,10.321759,1.4485713,6.7689533,2.41352,1.2949338,14.208794,0.6467704,23.032316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.443069,21.635519,0.044993863,0.03467441,0.0009585511,1.2686021,0.0,0.0,0.0,40.93,0.0,-73.25036
